Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,total_approved,total_enrolled,approval_rate,avg_grade,grade_improvement,approval_improvement,total_credited,total_without_eval,age_group
1,42,1,9773,1,1,133.1,1,19,6,4,3,120.0,0,0,0,1,1,0,27,0,0,4,8,0,0.0,0,0,5,10,0,0.0,0,9.4,-0.8,-3.12,0,9,0.0,0.0,0.0,0,0,0,2
1,18,1,9500,1,1,144.0,1,37,37,6,6,127.5,1,0,0,1,0,1,19,0,0,8,8,7,13.542857142857144,0,0,8,8,7,13.542857142857144,0,12.7,3.7,-1.7,14,16,0.875,13.542857142857144,0.0,0,0,0,0
1,17,1,9147,1,1,162.0,1,1,38,4,5,138.6,1,0,0,1,0,0,19,0,0,5,10,1,11.0,0,0,5,13,0,0.0,0,12.7,3.7,-1.7,1,10,0.1,5.5,-11.0,-1,0,0,0
1,43,1,9991,0,1,120.0,1,37,37,9,9,115.8,0,0,1,0,1,0,28,0,4,9,14,4,10.0,0,1,6,6,1,10.0,0,12.7,3.7,-1.7,5,15,0.3333333333333333,10.0,0.0,-3,5,0,2
1,1,1,9500,1,1,125.0,1,37,19,9,9,122.4,1,0,0,1,1,0,19,0,0,7,7,7,13.725714285714286,0,0,8,8,8,14.5,0,11.1,0.6,2.02,15,15,1.0,14.112857142857143,0.774285714285714,1,0,0,0
1,1,1,171,1,1,150.0,1,38,19,9,9,137.8,1,0,0,1,1,1,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,0,0,0.0,0.0,0.0,0,0,0,0
1,39,1,9003,1,19,133.1,1,1,19,9,8,120.0,0,0,1,0,1,0,27,0,0,6,11,2,11.5,0,0,6,7,0,0.0,0,8.9,1.4,3.51,2,12,0.16666666666666666,5.75,-11.5,-2,0,0,2
1,15,1,9147,1,1,130.0,26,1,1,2,3,130.0,0,0,0,1,0,0,19,1,0,5,10,4,12.0,0,0,5,6,5,11.4,0,11.1,0.6,2.02,9,10,0.9,11.7,-0.5999999999999996,1,0,0,0
1,43,3,171,1,1,120.0,1,37,37,9,9,143.3,1,0,0,1,0,1,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,0,0,0.0,0.0,0.0,0,0,0,0
1,39,1,9003,1,1,133.1,1,1,1,1,6,120.0,0,0,0,0,1,0,24,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,13.9,-0.3,0.79,0,12,0.0,0.0,0.0,0,0,0,1
1,17,2,9853,1,1,133.1,1,19,1,9,3,107.0,1,0,0,1,0,0,20,0,0,7,12,6,11.666666666666666,0,0,7,10,3,13.0,0,16.2,0.3,-0.92,9,14,0.6428571428571429,12.333333333333332,1.333333333333334,-3,0,0,0
2,51,1,9500,1,1,130.0,1,37,37,5,5,120.0,0,0,0,1,1,0,44,0,0,7,11,5,12.1,0,0,7,10,5,12.6,0,11.1,0.6,2.02,10,14,0.7142857142857143,12.35,0.5,0,0,0,3
1,1,1,9119,1,1,130.0,1,37,19,9,5,140.2,1,0,0,1,1,0,20,0,0,5,5,0,0.0,0,0,5,0,0,0.0,0,9.4,-0.8,-3.12,0,10,0.0,0.0,0.0,0,0,0,0
2,39,1,8014,0,1,150.0,1,37,37,7,5,143.0,0,0,0,1,0,0,40,0,5,9,9,9,15.88888888888889,0,3,7,7,7,14.142857142857142,0,12.7,3.7,-1.7,16,16,1.0,15.015873015873016,-1.746031746031747,-2,8,0,3
1,1,1,9773,1,1,130.0,1,38,37,9,6,133.9,0,0,0,1,1,1,19,0,0,6,8,5,14.0,0,0,6,8,6,13.0,0,10.8,1.4,1.74,11,12,0.9166666666666666,13.5,-1.0,1,0,0,0
1,1,1,171,1,1,147.0,1,19,19,3,10,151.9,1,0,0,1,0,0,21,0,13,17,20,17,12.0,0,14,17,18,17,12.666666666666666,0,11.1,0.6,2.02,34,34,1.0,12.333333333333332,0.6666666666666661,0,27,0,1
1,53,1,9238,1,42,140.0,1,37,37,9,10,136.9,1,0,0,1,0,0,21,0,5,9,10,9,12.77777777777778,0,4,9,9,9,13.22222222222222,0,8.9,1.4,3.51,18,18,1.0,13.0,0.4444444444444393,0,9,0,1
1,39,1,9670,1,12,133.1,1,1,19,1,5,100.0,1,0,1,0,0,0,25,0,0,5,5,5,11.2,0,0,5,5,4,11.25,0,9.4,-0.8,-3.12,9,10,0.9,11.225,0.05000000000000071,-1,0,0,1
1,44,1,9003,1,39,120.0,1,1,19,4,7,120.0,0,0,0,1,1,0,23,0,1,6,6,1,11.0,0,0,6,8,0,0.0,0,15.5,2.8,-4.06,1,12,0.08333333333333333,5.5,-11.0,-1,1,0,1
1,44,1,9130,1,39,140.0,1,4,4,2,10,140.0,1,0,0,1,1,0,20,0,1,5,8,2,11.5,0,1,5,13,2,11.5,0,12.7,3.7,-1.7,4,10,0.4,11.5,0.0,0,2,0,0
1,17,4,9773,1,1,138.0,1,37,19,5,7,133.5,1,0,0,0,0,0,18,0,0,6,7,6,12.5,0,0,6,6,6,12.166666666666666,0,10.8,1.4,1.74,12,12,1.0,12.333333333333332,-0.3333333333333339,0,0,0,0
2,39,1,9991,0,1,110.0,1,37,37,9,9,130.0,0,0,0,0,1,0,42,0,0,4,4,0,0.0,0,0,5,0,0,0.0,0,12.7,3.7,-1.7,0,9,0.0,0.0,0.0,0,0,0,3
1,17,3,9500,1,1,132.0,1,3,1,2,7,125.5,1,0,0,1,1,0,18,0,0,8,8,7,13.154285714285717,0,0,8,8,7,13.154285714285717,0,10.8,1.4,1.74,14,16,0.875,13.154285714285717,0.0,0,0,0,0
1,1,2,9147,1,1,118.0,1,3,19,2,4,113.8,1,0,0,1,0,0,21,0,0,5,9,3,11.666666666666666,0,0,5,9,4,11.75,0,8.9,1.4,3.51,7,10,0.7,11.708333333333332,0.08333333333333393,1,0,0,1
1,1,2,9773,1,1,140.0,1,38,38,5,7,126.4,1,0,0,1,1,1,18,0,0,6,8,6,12.666666666666666,0,0,6,6,6,13.5,0,12.7,3.7,-1.7,12,12,1.0,13.083333333333332,0.8333333333333339,0,0,0,0
1,43,2,9773,1,1,132.0,1,19,19,0,0,127.1,0,0,0,1,1,0,23,0,0,6,9,6,12.333333333333334,0,0,6,11,5,13.0,0,7.6,2.6,0.32,11,12,0.9166666666666666,12.666666666666668,0.6666666666666661,-1,0,0,1
1,44,1,9085,1,39,150.0,1,3,3,2,2,150.0,1,0,0,1,0,0,22,0,2,6,7,6,14.428571428571429,0,1,6,9,5,13.0,0,13.9,-0.3,0.79,11,12,0.9166666666666666,13.714285714285715,-1.4285714285714288,-1,3,0,1
1,1,3,9670,1,1,106.0,1,3,1,2,3,105.7,1,0,0,1,1,0,19,0,0,6,6,6,13.333333333333334,0,0,6,9,5,13.8,0,8.9,1.4,3.51,11,12,0.9166666666666666,13.566666666666666,0.4666666666666668,-1,0,0,0
1,17,1,9238,1,1,132.0,1,37,37,9,9,123.6,1,0,0,1,0,0,18,0,0,6,9,4,11.5,0,0,6,10,4,10.75,0,7.6,2.6,0.32,8,12,0.6666666666666666,11.125,-0.75,0,0,0,0
2,7,1,9500,1,3,130.0,1,37,37,9,5,130.0,0,0,0,1,0,0,32,0,0,7,9,7,13.761111111111113,0,1,8,11,7,12.06375,0,15.5,2.8,-4.06,14,15,0.9333333333333333,12.912430555555556,-1.6973611111111122,0,1,0,3
1,16,1,171,1,1,158.0,1,38,37,9,9,164.3,1,0,0,1,1,1,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,0,0,0.0,0.0,0.0,0,0,0,0
1,1,3,9773,1,1,121.0,1,19,19,3,3,116.1,0,0,0,1,0,1,18,0,0,6,6,6,13.166666666666666,0,0,6,6,6,12.166666666666666,0,12.4,0.5,1.79,12,12,1.0,12.666666666666666,-1.0,0,0,0,0
1,39,1,9085,1,40,130.0,1,3,2,3,2,160.0,1,0,0,1,0,0,27,0,0,6,7,6,16.142857142857142,0,0,6,7,6,14.666666666666666,0,13.9,-0.3,0.79,12,12,1.0,15.404761904761905,-1.4761904761904763,0,0,0,2
1,44,1,9085,1,39,140.0,1,3,1,2,3,140.0,1,0,0,1,0,0,19,0,0,6,10,5,12.666666666666666,0,0,6,19,4,11.75,0,12.4,0.5,1.79,9,12,0.75,12.208333333333332,-0.9166666666666661,-1,0,0,0
1,1,1,171,1,1,130.0,1,1,38,5,9,118.1,0,0,1,0,1,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,0,0,0.0,0.0,0.0,0,0,0,0
1,39,1,9147,1,1,140.0,1,37,3,9,2,135.1,0,0,0,1,1,0,61,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,15.5,2.8,-4.06,0,10,0.0,0.0,0.0,0,0,0,3
1,10,1,9254,1,1,115.0,24,3,1,9,9,116.1,1,0,0,1,0,0,19,1,0,6,6,6,13.5,0,0,6,6,6,14.333333333333334,0,12.4,0.5,1.79,12,12,1.0,13.916666666666668,0.8333333333333339,0,0,0,0
1,44,1,8014,0,39,160.0,1,37,37,7,7,156.1,0,0,0,1,0,1,21,0,3,6,6,6,14.666666666666666,0,2,6,6,6,14.166666666666666,0,13.9,-0.3,0.79,12,12,1.0,14.416666666666666,-0.5,0,5,0,1
1,1,1,9500,1,1,154.0,1,1,1,5,3,144.9,0,0,0,1,1,1,18,0,0,7,7,7,15.957142857142856,0,0,8,9,8,15.188888888888888,0,16.2,0.3,-0.92,15,15,1.0,15.573015873015873,-0.7682539682539673,1,0,0,0
1,18,1,9991,0,1,112.0,1,43,40,2,2,106.4,0,0,0,1,1,0,22,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,8.9,1.4,3.51,0,10,0.0,0.0,0.0,0,0,0,1
1,53,1,9003,1,42,130.0,1,1,19,9,7,133.8,0,0,1,1,0,1,24,0,7,12,13,12,12.846153846153848,0,5,11,13,11,12.636363636363637,0,8.9,1.4,3.51,23,23,1.0,12.741258741258743,-0.2097902097902118,-1,12,0,1
1,1,1,9085,1,1,105.0,1,19,37,8,8,102.6,0,1,0,1,0,0,21,0,0,6,13,4,12.0,0,0,6,17,2,11.5,0,11.1,0.6,2.02,6,12,0.5,11.75,-0.5,-2,0,0,1
1,18,4,9147,1,1,130.0,1,37,37,9,9,119.9,1,0,0,0,0,0,34,0,0,5,5,0,0.0,0,0,5,0,0,0.0,0,9.4,-0.8,-3.12,0,10,0.0,0.0,0.0,0,0,0,3
1,1,1,9147,1,1,143.0,1,1,1,4,6,138.8,0,0,0,0,1,0,18,0,0,5,9,3,11.333333333333334,0,0,5,8,2,13.5,0,8.9,1.4,3.51,5,10,0.5,12.416666666666668,2.166666666666666,-1,0,0,0
1,17,1,9500,1,1,131.0,1,2,38,4,5,132.3,1,0,0,1,0,0,19,0,0,7,7,6,11.683333333333332,0,0,7,7,6,11.683333333333332,0,7.6,2.6,0.32,12,14,0.8571428571428571,11.683333333333332,0.0,0,0,0,0
1,43,1,9500,1,1,127.0,1,19,19,4,7,121.1,0,0,0,1,0,1,18,0,0,7,11,5,12.16,0,0,7,7,2,13.4,0,16.2,0.3,-0.92,7,14,0.5,12.780000000000001,1.2400000000000002,-3,0,0,0
1,43,1,8014,0,12,133.1,1,37,1,9,10,112.5,0,0,0,1,1,0,50,0,6,13,13,6,11.333333333333334,0,2,11,11,2,13.5,0,16.2,0.3,-0.92,8,24,0.3333333333333333,12.416666666666668,2.166666666666666,-4,8,0,3
1,17,1,9773,1,1,117.0,1,37,37,0,4,120.5,1,0,0,1,1,0,19,0,0,6,12,0,0.0,1,0,6,0,0,0.0,0,9.4,-0.8,-3.12,0,12,0.0,0.0,0.0,0,0,1,0
3,1,2,9085,1,1,135.0,1,19,1,4,4,129.4,1,0,0,1,0,0,21,0,0,5,8,0,0.0,4,0,5,12,0,0.0,4,10.8,1.4,1.74,0,10,0.0,0.0,0.0,0,0,8,1
1,18,1,9670,1,1,128.0,1,19,3,9,7,120.0,1,0,0,1,0,0,19,0,0,6,8,6,14.125,0,0,6,10,5,14.5,0,11.1,0.6,2.02,11,12,0.9166666666666666,14.3125,0.375,-1,0,0,0
1,1,4,171,1,1,131.0,1,1,1,0,3,149.9,1,0,0,1,1,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11.1,0.6,2.02,0,0,0.0,0.0,0.0,0,0,0,0
1,1,1,9500,1,1,168.0,1,1,1,5,5,161.0,1,0,0,1,1,0,18,0,0,7,7,7,16.142857142857142,0,0,8,9,0,0.0,0,16.2,0.3,-0.92,7,15,0.4666666666666667,8.071428571428571,-16.142857142857142,-7,0,0,0
1,1,1,9853,1,1,130.0,1,19,19,3,8,131.8,0,0,0,1,0,0,18,0,0,7,9,7,12.571428571428571,0,0,7,8,7,14.428571428571429,0,11.1,0.6,2.02,14,14,1.0,13.5,1.8571428571428577,0,0,0,0
1,51,1,171,1,1,128.0,1,2,1,3,3,131.2,1,0,0,1,1,0,21,0,6,12,12,12,13.666666666666666,0,4,11,16,11,13.0,0,8.9,1.4,3.51,23,23,1.0,13.333333333333332,-0.6666666666666661,-1,10,0,1
1,17,1,9070,1,1,132.0,1,37,38,9,7,138.0,0,0,0,1,1,1,18,0,0,6,6,6,13.666666666666666,0,0,6,6,6,12.0,0,12.4,0.5,1.79,12,12,1.0,12.833333333333332,-1.666666666666666,0,0,0,0
1,7,1,8014,0,40,130.0,1,19,1,5,10,130.0,1,0,1,0,0,0,23,0,7,12,12,11,14.0,0,4,10,11,8,14.625,0,13.9,-0.3,0.79,19,22,0.8636363636363636,14.3125,0.625,-3,11,0,1
1,17,2,9853,1,1,118.0,1,37,37,9,9,112.1,1,0,0,1,0,0,23,0,0,6,11,4,11.25,0,0,6,10,5,10.2,0,7.6,2.6,0.32,9,12,0.75,10.725,-1.0500000000000007,1,0,0,1
1,7,1,9147,1,3,120.0,1,1,39,4,7,120.0,0,0,0,1,0,0,33,0,2,5,9,2,14.0,0,0,5,5,0,0.0,0,12.4,0.5,1.79,2,10,0.2,7.0,-14.0,-2,2,0,3
1,1,1,9070,1,1,133.1,1,19,19,7,7,117.0,0,0,0,1,0,0,20,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,0,12,0.0,0.0,0.0,0,0,0,0
1,44,1,9003,1,39,120.0,1,19,38,6,6,120.0,1,0,0,1,1,0,19,0,0,6,8,6,12.142857142857142,0,0,6,11,5,13.6,0,12.4,0.5,1.79,11,12,0.9166666666666666,12.87142857142857,1.4571428571428573,-1,0,0,0
1,1,6,9500,1,1,138.0,1,19,19,9,5,124.8,1,0,0,1,0,0,18,0,0,8,8,7,13.414285714285716,0,0,8,8,7,13.414285714285716,0,12.7,3.7,-1.7,14,16,0.875,13.414285714285716,0.0,0,0,0,0
1,1,5,9500,1,1,139.0,1,38,37,7,7,126.3,1,0,0,1,0,1,18,0,0,8,8,8,13.435,0,0,8,8,8,13.435,0,9.4,-0.8,-3.12,16,16,1.0,13.435,0.0,0,0,0,0
2,39,1,9991,0,1,130.0,1,37,37,9,9,127.8,0,0,0,1,1,0,37,0,0,5,7,4,10.75,0,0,5,7,3,11.333333333333334,0,7.6,2.6,0.32,7,10,0.7,11.041666666666668,0.5833333333333339,-1,0,0,3
2,39,1,9500,1,1,133.1,1,37,37,9,9,130.1,0,0,0,0,1,0,37,0,0,7,10,5,13.0,0,0,7,9,5,12.88,0,11.1,0.6,2.02,10,14,0.7142857142857143,12.940000000000001,-0.11999999999999922,0,0,0,3
1,39,1,9991,0,1,120.0,1,37,37,9,9,120.0,1,0,0,0,1,0,25,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,0,10,0.0,0.0,0.0,0,0,0,1
1,1,1,9238,1,1,125.0,1,19,38,7,7,118.7,0,0,0,1,1,0,20,0,0,6,12,4,11.75,0,0,6,13,3,11.333333333333334,0,15.5,2.8,-4.06,7,12,0.5833333333333334,11.541666666666668,-0.4166666666666661,-1,0,0,0
2,44,1,9119,1,39,160.0,1,37,37,9,9,160.0,0,0,1,1,1,0,41,0,3,7,15,5,14.333333333333334,0,1,6,16,6,14.636363636363637,0,12.4,0.5,1.79,11,13,0.8461538461538461,14.484848484848484,0.30303030303030276,1,4,0,3
1,17,3,9085,1,1,117.0,1,19,38,5,7,111.1,0,0,0,1,0,0,21,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,0,12,0.0,0.0,0.0,0,0,0,1
1,17,4,9254,1,1,122.0,1,1,1,4,2,116.1,1,0,0,1,1,0,19,0,0,6,7,5,12.2,0,0,6,12,2,12.0,0,7.6,2.6,0.32,7,12,0.5833333333333334,12.1,-0.1999999999999993,-3,0,0,0
1,43,1,9773,1,1,128.0,1,19,38,9,7,124.2,1,0,0,1,1,0,22,0,0,6,17,3,11.333333333333334,3,0,6,14,3,12.333333333333334,0,15.5,2.8,-4.06,6,12,0.5,11.833333333333334,1.0,0,0,3,1
1,43,1,9085,1,1,110.0,1,3,19,4,6,105.0,0,0,1,0,1,0,34,0,2,6,13,3,11.333333333333334,0,0,6,8,2,11.5,0,13.9,-0.3,0.79,5,12,0.4166666666666667,11.416666666666668,0.16666666666666607,-1,2,0,3
1,39,1,9500,1,19,133.1,1,38,38,9,9,114.8,0,0,0,1,0,0,28,0,0,7,15,1,10.75,0,0,7,10,1,10.0,0,13.9,-0.3,0.79,2,14,0.14285714285714285,10.375,-0.75,0,0,0,2
1,1,2,9254,1,1,121.0,1,37,37,9,9,124.2,1,0,0,1,0,1,18,0,0,6,8,6,10.571428571428571,0,0,6,9,5,11.4,0,16.2,0.3,-0.92,11,12,0.9166666666666666,10.985714285714286,0.8285714285714292,-1,0,0,0
1,42,1,9003,1,1,140.0,1,19,19,4,4,140.0,1,0,0,1,1,0,25,0,0,6,14,5,11.666666666666666,0,0,6,11,4,12.0,0,15.5,2.8,-4.06,9,12,0.75,11.833333333333332,0.3333333333333339,-1,0,0,1
1,17,2,9773,1,1,132.0,1,19,19,9,6,120.1,1,0,0,1,0,1,18,0,0,6,6,6,13.666666666666666,0,0,6,6,6,14.0,0,8.9,1.4,3.51,12,12,1.0,13.833333333333332,0.3333333333333339,0,0,0,0
1,7,1,9500,1,3,140.0,1,1,37,9,5,140.0,0,0,0,1,0,0,30,0,0,8,8,7,15.675714285714283,0,0,8,8,7,15.675714285714283,0,10.8,1.4,1.74,14,16,0.875,15.675714285714283,0.0,0,0,0,2
1,1,1,9238,1,1,128.0,1,19,19,0,5,120.3,1,0,0,1,0,0,19,0,0,6,12,2,13.0,0,0,6,8,5,11.6,0,7.6,2.6,0.32,7,12,0.5833333333333334,12.3,-1.4000000000000004,3,0,0,0
1,44,1,9085,1,39,150.0,1,37,37,9,9,150.0,0,0,0,1,0,0,20,0,2,6,8,6,13.0,0,1,6,18,2,12.0,0,12.4,0.5,1.79,8,12,0.6666666666666666,12.5,-1.0,-4,3,0,0
2,39,1,9773,1,19,133.1,1,37,37,9,6,110.0,0,0,0,0,0,0,53,0,0,5,5,0,0.0,0,0,4,5,0,0.0,0,15.5,2.8,-4.06,0,9,0.0,0.0,0.0,0,0,0,3
1,53,1,9085,1,42,130.0,1,19,1,9,9,130.0,1,0,1,0,0,0,24,0,7,9,9,8,13.125,0,4,9,13,6,13.0,0,8.9,1.4,3.51,14,18,0.7777777777777778,13.0625,-0.125,-2,11,0,1
1,1,1,9238,1,1,115.0,1,38,38,8,7,112.9,1,0,0,1,0,1,19,0,0,6,7,6,11.857142857142858,0,0,6,8,6,13.142857142857142,0,12.4,0.5,1.79,12,12,1.0,12.5,1.2857142857142847,0,0,0,0
1,1,3,9500,1,1,131.0,1,19,3,3,2,126.1,1,0,0,1,0,0,18,0,0,7,8,7,12.59125,0,0,8,11,7,12.820000000000002,0,15.5,2.8,-4.06,14,15,0.9333333333333333,12.705625000000001,0.22875000000000156,0,0,0,0
1,39,1,9003,1,12,133.1,1,37,1,9,10,130.0,0,0,0,1,1,0,28,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,11.1,0.6,2.02,0,12,0.0,0.0,0.0,0,0,0,2
1,1,6,9147,1,1,112.0,1,38,38,9,9,117.3,1,0,0,1,0,0,20,0,0,5,8,4,12.0,0,0,5,8,5,11.2,0,11.1,0.6,2.02,9,10,0.9,11.6,-0.8000000000000007,1,0,0,0
1,17,2,171,1,1,137.0,1,1,1,4,1,143.3,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,0,0,0.0,0.0,0.0,0,0,0,0
1,17,5,9500,1,1,137.0,1,1,1,5,4,131.1,1,0,0,1,0,0,18,0,0,7,9,7,12.385714285714286,0,0,8,9,7,12.728571428571428,0,13.9,-0.3,0.79,14,15,0.9333333333333333,12.557142857142857,0.34285714285714164,0,0,0,0
1,44,1,9085,1,39,140.0,1,3,38,2,9,140.0,1,0,0,1,0,0,21,0,7,12,18,8,12.25,0,4,12,27,8,12.2,0,12.4,0.5,1.79,16,24,0.6666666666666666,12.225,-0.05000000000000071,0,11,0,1
1,17,1,9085,1,1,128.0,1,38,37,9,9,116.5,1,0,0,1,1,0,18,0,0,5,6,5,12.0,0,0,5,8,5,12.142857142857142,0,10.8,1.4,1.74,10,10,1.0,12.071428571428571,0.14285714285714235,0,0,0,0
1,43,1,9500,1,1,130.0,1,1,1,7,4,136.0,1,0,0,1,1,0,22,0,0,8,9,8,12.55375,1,0,8,9,8,12.55375,1,9.4,-0.8,-3.12,16,16,1.0,12.55375,0.0,0,0,2,1
1,1,3,9085,1,1,158.0,1,1,19,9,9,153.6,1,0,0,1,0,1,18,0,0,6,7,6,15.666666666666666,0,0,6,8,6,15.285714285714286,0,8.9,1.4,3.51,12,12,1.0,15.476190476190476,-0.3809523809523796,0,0,0,0
1,39,1,8014,0,1,133.1,1,37,11,9,7,96.0,0,0,1,0,1,0,50,0,0,6,6,0,0.0,0,0,5,6,0,0.0,0,12.4,0.5,1.79,0,11,0.0,0.0,0.0,0,0,0,3
1,1,1,171,1,1,159.0,1,3,1,4,4,162.2,1,0,1,0,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.4,0.5,1.79,0,0,0.0,0.0,0.0,0,0,0,0
2,39,1,9991,0,19,133.1,1,37,1,5,5,138.3,0,0,0,1,1,0,44,0,0,5,9,3,11.333333333333334,0,0,5,8,5,11.142857142857142,0,13.9,-0.3,0.79,8,10,0.8,11.238095238095237,-0.19047619047619158,2,0,0,3
1,1,2,9773,1,1,133.0,1,19,38,5,0,133.7,1,0,0,1,0,0,19,0,0,6,11,1,13.0,0,0,5,10,0,0.0,0,7.6,2.6,0.32,1,11,0.09090909090909091,6.5,-13.0,-1,0,0,0
2,39,1,9130,1,19,133.1,1,2,1,2,9,157.0,1,0,0,1,1,0,44,0,1,5,13,4,14.0,3,1,5,9,4,15.5,2,10.8,1.4,1.74,8,10,0.8,14.75,1.5,0,2,5,3
1,17,1,9254,1,1,115.0,1,1,19,3,3,109.4,1,0,0,1,0,0,19,0,0,6,8,6,12.666666666666666,0,0,6,8,5,13.4,0,11.1,0.6,2.02,11,12,0.9166666666666666,13.033333333333333,0.7333333333333343,-1,0,0,0
1,43,1,9500,1,1,136.0,1,3,3,2,2,100.0,0,0,0,1,0,0,18,0,0,7,8,7,13.6125,0,0,8,8,8,14.575,0,13.9,-0.3,0.79,15,15,1.0,14.09375,0.9624999999999986,1,0,0,0
2,1,1,9003,1,1,120.0,1,37,37,9,9,120.5,1,0,1,1,1,0,35,0,14,17,17,14,10.642857142857142,1,12,12,12,12,10.666666666666666,0,15.5,2.8,-4.06,26,29,0.896551724137931,10.654761904761905,0.023809523809523725,-2,26,1,3
2,1,1,9500,1,1,151.0,1,37,38,9,7,134.5,0,0,1,1,0,1,18,0,0,7,7,6,14.2,0,0,7,7,6,14.2,0,7.6,2.6,0.32,12,14,0.8571428571428571,14.2,0.0,0,0,0,0
1,39,2,9119,1,1,120.0,1,37,37,5,5,128.0,0,0,0,1,1,0,30,0,0,2,2,0,0.0,0,0,2,2,0,0.0,0,7.6,2.6,0.32,0,4,0.0,0.0,0.0,0,0,0,2
1,17,5,9853,1,1,141.0,1,3,19,2,7,130.9,1,0,0,1,0,0,18,0,0,6,7,6,13.5,0,0,6,8,5,12.6,0,7.6,2.6,0.32,11,12,0.9166666666666666,13.05,-0.9000000000000004,-1,0,0,0
1,43,1,9500,1,1,150.0,1,37,37,9,9,130.8,1,0,0,1,0,1,21,0,0,8,8,7,14.428571428571429,0,0,8,8,7,14.428571428571429,0,12.7,3.7,-1.7,14,16,0.875,14.428571428571429,0.0,0,0,0,1
1,17,1,9853,1,1,133.1,1,38,12,7,0,111.5,0,0,0,0,0,1,20,0,0,6,10,4,12.0,0,0,6,14,3,10.0,0,7.6,2.6,0.32,7,12,0.5833333333333334,11.0,-2.0,-1,0,0,0
1,17,4,9500,1,1,141.0,1,38,37,3,3,126.3,1,0,0,1,0,0,18,0,0,8,8,7,13.297142857142855,0,0,8,8,7,13.297142857142855,0,10.8,1.4,1.74,14,16,0.875,13.297142857142855,0.0,0,0,0,0
5,39,1,9991,0,1,110.0,1,1,1,3,3,119.0,0,0,0,1,1,1,35,0,0,5,10,4,10.5,0,0,5,6,5,12.6,0,8.9,1.4,3.51,9,10,0.9,11.55,2.0999999999999996,1,0,0,3
1,17,1,9085,1,1,132.0,1,38,38,4,9,119.1,0,0,0,1,0,0,20,0,0,6,8,6,13.285714285714286,0,0,6,16,6,11.8,0,12.4,0.5,1.79,12,12,1.0,12.542857142857144,-1.4857142857142858,0,0,0,0
1,17,2,9238,1,1,132.0,1,38,1,7,7,133.1,1,0,0,1,0,1,19,0,0,6,8,5,12.2,0,0,6,7,6,11.5,0,9.4,-0.8,-3.12,11,12,0.9166666666666666,11.85,-0.6999999999999993,1,0,0,0
1,1,1,9773,1,1,146.0,1,37,37,9,7,149.2,1,0,0,1,1,1,21,0,0,6,6,6,13.5,0,0,6,6,6,14.166666666666666,0,12.7,3.7,-1.7,12,12,1.0,13.833333333333332,0.6666666666666661,0,0,0,1
1,1,2,9238,1,1,136.0,1,19,19,4,7,121.7,1,0,0,1,0,1,21,0,0,6,9,5,12.333333333333334,0,0,6,7,5,11.8,0,13.9,-0.3,0.79,10,12,0.8333333333333334,12.066666666666666,-0.5333333333333332,0,0,0,1
1,1,1,171,1,1,134.0,1,3,2,2,2,141.7,1,0,0,1,1,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,0,0,0.0,0.0,0.0,0,0,0,0
1,43,1,9773,1,1,137.0,1,38,37,9,5,127.9,1,0,0,1,0,0,20,0,0,6,6,6,11.833333333333334,0,0,6,7,6,12.857142857142858,0,15.5,2.8,-4.06,12,12,1.0,12.345238095238095,1.0238095238095237,0,0,0,0
1,1,3,9254,1,1,123.0,1,1,1,4,3,123.4,1,0,0,1,1,0,18,0,0,6,8,6,12.333333333333334,0,0,6,6,6,13.666666666666666,0,11.1,0.6,2.02,12,12,1.0,13.0,1.3333333333333321,0,0,0,0
